0.30717336520525684,0.07108425510561876,0.1141749167016548,0.6709000552181116,0.07108858763197876,2,Did you experience anything stressful?
0.3330302956154897,0.0853535907167108,0.12258301721620792,0.6758696852567642,0.08537164895605988,2,How stressed were you feeling?
0.2199035930395542,0.037320215537365586,0.05424895605864997,0.6173384870237438,0.03733001337346185,2,Did you feel things are going your way?
0.0,-2.8872559977434577e-15,0.0,0.6714522363335174,-3.875,2,Did you feel difficulties piling up so you cannot overcome them?
0.08407567092380497,0.005547772799939943,0.007364127934961982,0.5444505797901712,0.005549467141678301,2,How happy were you feeling?
0.3493019252333497,0.09257919473602945,0.15266531845157316,0.6985091109884042,0.09258065646315872,2,How worried were you feeling?
0.24991376151388223,0.053459420702820656,0.05362239001561634,0.6167863059083379,0.05347269061900187,2,Induction
0.30717336520525684,0.07108425510561876,0.1141749167016548,0.6709000552181116,0.07108858763197876,3,Did you experience anything stressful?
0.3330302956154897,0.0853535907167108,0.12258301721620792,0.6758696852567642,0.08537164895605988,3,How stressed were you feeling?
0.2199035930395542,0.037320215537365586,0.05424895605864997,0.6173384870237438,0.03733001337346185,3,Did you feel things are going your way?
0.0,-2.8872559977434577e-15,0.0,0.6714522363335174,-3.875,3,Did you feel difficulties piling up so you cannot overcome them?
0.08407567092380497,0.005547772799939943,0.007364127934961982,0.5444505797901712,0.005549467141678301,3,How happy were you feeling?
0.3493019252333497,0.09257919473602945,0.15266531845157316,0.6985091109884042,0.09258065646315872,3,How worried were you feeling?
0.24991376151388223,0.053459420702820656,0.05362239001561634,0.6167863059083379,0.05347269061900187,3,Induction
0.30717336520525684,0.07108425510561876,0.1141749167016548,0.6709000552181116,0.07108858763197876,4,Did you experience anything stressful?
0.3330302956154897,0.0853535907167108,0.12258301721620792,0.6758696852567642,0.08537164895605988,4,How stressed were you feeling?
0.2199035930395542,0.037320215537365586,0.05424895605864997,0.6173384870237438,0.03733001337346185,4,Did you feel things are going your way?
0.0,-2.8872559977434577e-15,0.0,0.6714522363335174,-3.875,4,Did you feel difficulties piling up so you cannot overcome them?
0.08407567092380497,0.005547772799939943,0.007364127934961982,0.5444505797901712,0.005549467141678301,4,How happy were you feeling?
0.3493019252333497,0.09257919473602945,0.15266531845157316,0.6985091109884042,0.09258065646315872,4,How worried were you feeling?
0.24991376151388223,0.053459420702820656,0.05362239001561634,0.6167863059083379,0.05347269061900187,4,Induction
0.30717336520525684,0.07108425510561876,0.1141749167016548,0.6709000552181116,0.07108858763197876,5,Did you experience anything stressful?
0.3330302956154897,0.0853535907167108,0.12258301721620792,0.6758696852567642,0.08537164895605988,5,How stressed were you feeling?
